PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-11 11:29:33,61,2020-07-11 04:06:00,0,,
,,,,,,,,,,,,2020-07-11 11:29:38,5,2020-07-11 04:07:00,0,,
,,,,,,,,,,,,2020-07-11 11:29:46,8,2020-07-11 04:08:00,0,,
,,,,,,,,,,,,2020-07-11 11:29:49,3,2020-07-11 04:09:00,0,,
,,,,,,,,,,,,2020-07-11 11:29:52,3,2020-07-11 04:10:00,0,,
,,,,,,,,,,,,2020-07-11 11:29:54,2,2020-07-11 04:11:00,0,,
,,,,,,,,,,,,2020-07-11 11:29:57,3,2020-07-11 04:12:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:00,3,2020-07-11 04:13:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:03,3,2020-07-11 04:14:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:11,8,2020-07-11 04:15:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:14,3,2020-07-11 04:16:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:16,2,2020-07-11 04:17:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:18,2,2020-07-11 04:18:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:25,7,2020-07-11 04:19:00,0,,
,,,,,,,,,,,,2020-07-11 11:30:27,2,2020-07-11 04:20:00,0,,
,,,,,,,,,,,,2020-07-11 11:31:06,39,2020-07-11 04:21:00,0,,
,,,,,,,,,,,,2020-07-11 11:35:21,255,2020-07-11 04:22:00,0,,
,,,,,,,,,,,,2020-07-11 11:36:40,79,2020-07-11 04:23:00,0,,
,,,,,,,,,,,,2020-07-11 11:40:55,255,2020-07-11 04:24:00,0,,
,,,,,,,,,,,,2020-07-11 11:45:10,255,2020-07-11 04:25:00,0,,
,,,,,,,,,,,,2020-07-11 11:47:10,120,2020-07-11 04:26:00,0,,
,,,,,,,,,,,,2020-07-11 11:50:11,181,2020-07-11 04:27:00,0,,
,,,,,,,,,,,,2020-07-11 11:53:16,185,2020-07-11 04:28:00,0,,
,,,,,,,,,,,,2020-07-11 11:57:10,234,2020-07-11 04:29:00,0,,
,,,,,,,,,,,,2020-07-11 11:57:48,38,2020-07-11 04:30:00,0,,
,,,,,,,,,,,,2020-07-11 11:58:51,63,2020-07-11 04:31:00,0,,
,,,,,,,,,,,,2020-07-11 11:58:51,0,2020-07-11 04:32:00,0,,
,,,,,,,,,,,,2020-07-11 11:58:52,1,2020-07-11 04:33:00,0,,
,,,,,,,,,,,,2020-07-11 11:58:53,1,2020-07-11 04:34:00,0,,
,,,,,,,,,,,,2020-07-11 12:03:08,255,2020-07-11 04:35:00,0,,
,,,,,,,,,,,,2020-07-11 12:07:23,255,2020-07-11 04:36:00,0,,
,,,,,,,,,,,,2020-07-11 12:11:38,255,2020-07-11 04:37:00,0,,
,,,,,,,,,,,,2020-07-11 12:15:53,255,2020-07-11 04:38:00,0,,
,,,,,,,,,,,,2020-07-11 12:20:08,255,2020-07-11 04:39:00,0,,
,,,,,,,,,,,,2020-07-11 12:23:53,225,2020-07-11 04:40:00,0,,
,,,,,,,,,,,,2020-07-11 12:25:36,103,2020-07-11 04:41:00,0,,
,,,,,,,,,,,,2020-07-11 12:29:51,255,2020-07-11 04:42:00,0,,
,,,,,,,,,,,,2020-07-11 12:34:06,255,2020-07-11 04:43:00,0,,
,,,,,,,,,,,,2020-07-11 12:34:23,17,2020-07-11 04:44:00,0,,
,,,,,,,,,,,,2020-07-11 12:38:38,255,2020-07-11 04:45:00,0,,
,,,,,,,,,,,,2020-07-11 12:42:53,255,2020-07-11 04:46:00,0,,
,,,,,,,,,,,,2020-07-11 12:47:08,255,2020-07-11 04:47:00,0,,
,,,,,,,,,,,,2020-07-11 12:51:23,255,2020-07-11 04:48:00,0,,
,,,,,,,,,,,,2020-07-11 12:55:38,255,2020-07-11 04:49:00,0,,
,,,,,,,,,,,,2020-07-11 12:58:10,152,2020-07-11 04:50:00,0,,
,,,,,,,,,,,,2020-07-11 12:58:13,3,2020-07-11 04:51:00,0,,
,,,,,,,,,,,,2020-07-11 12:58:14,1,2020-07-11 04:52:00,0,,
,,,,,,,,,,,,2020-07-11 12:58:17,3,2020-07-11 04:53:00,0,,
,,,,,,,,,,,,2020-07-11 12:59:15,58,2020-07-11 04:54:00,0,,
