PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-08 09:19:00,3,2020-07-08 02:51:00,0,,
,,,,,,,,,,,,2020-07-08 09:23:15,255,2020-07-08 02:52:00,0,,
,,,,,,,,,,,,2020-07-08 09:24:59,104,2020-07-08 02:53:00,0,,
,,,,,,,,,,,,2020-07-08 09:29:14,255,2020-07-08 02:54:00,0,,
,,,,,,,,,,,,2020-07-08 09:33:29,255,2020-07-08 02:55:00,0,,
,,,,,,,,,,,,2020-07-08 09:37:44,255,2020-07-08 02:56:00,0,,
,,,,,,,,,,,,2020-07-08 09:39:50,126,2020-07-08 02:57:00,0,,
,,,,,,,,,,,,2020-07-08 09:40:54,64,2020-07-08 02:58:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:12,18,2020-07-08 02:59:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:28,16,2020-07-08 03:00:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:38,10,2020-07-08 03:01:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:40,2,2020-07-08 03:02:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:43,3,2020-07-08 03:03:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:47,4,2020-07-08 03:04:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:51,4,2020-07-08 03:05:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:53,2,2020-07-08 03:06:00,0,,
,,,,,,,,,,,,2020-07-08 09:41:58,5,2020-07-08 03:07:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:00,2,2020-07-08 03:08:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:03,3,2020-07-08 03:09:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:08,5,2020-07-08 03:10:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:12,4,2020-07-08 03:11:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:25,13,2020-07-08 03:12:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:37,12,2020-07-08 03:13:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:50,13,2020-07-08 03:14:00,0,,
,,,,,,,,,,,,2020-07-08 09:42:54,4,2020-07-08 03:15:00,0,,
,,,,,,,,,,,,2020-07-08 09:43:03,9,2020-07-08 03:16:00,0,,
