PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-09 05:37:50,255,2020-07-09 01:19:00,0,,
,,,,,,,,,,,,2020-07-09 05:42:05,255,2020-07-09 01:20:00,0,,
,,,,,,,,,,,,2020-07-09 05:46:20,255,2020-07-09 01:21:00,0,,
,,,,,,,,,,,,2020-07-09 05:50:35,255,2020-07-09 01:22:00,0,,
,,,,,,,,,,,,2020-07-09 05:54:50,255,2020-07-09 01:23:00,0,,
,,,,,,,,,,,,2020-07-09 05:59:05,255,2020-07-09 01:24:00,0,,
,,,,,,,,,,,,2020-07-09 06:03:20,255,2020-07-09 01:25:00,0,,
,,,,,,,,,,,,2020-07-09 06:07:35,255,2020-07-09 01:26:00,0,,
,,,,,,,,,,,,2020-07-09 06:11:50,255,2020-07-09 01:27:00,0,,
,,,,,,,,,,,,2020-07-09 06:16:05,255,2020-07-09 01:28:00,0,,
,,,,,,,,,,,,2020-07-09 06:20:20,255,2020-07-09 01:29:00,0,,
,,,,,,,,,,,,2020-07-09 06:24:35,255,2020-07-09 01:30:00,0,,
,,,,,,,,,,,,2020-07-09 06:28:50,255,2020-07-09 01:31:00,0,,
,,,,,,,,,,,,2020-07-09 06:33:05,255,2020-07-09 01:32:00,0,,
,,,,,,,,,,,,2020-07-09 06:37:20,255,2020-07-09 01:33:00,0,,
,,,,,,,,,,,,2020-07-09 06:41:35,255,2020-07-09 01:34:00,0,,
,,,,,,,,,,,,2020-07-09 06:45:50,255,2020-07-09 01:35:00,0,,
,,,,,,,,,,,,2020-07-09 06:50:05,255,2020-07-09 01:36:00,0,,
,,,,,,,,,,,,2020-07-09 06:54:20,255,2020-07-09 01:37:00,0,,
,,,,,,,,,,,,2020-07-09 06:58:35,255,2020-07-09 01:38:00,0,,
,,,,,,,,,,,,2020-07-09 07:02:50,255,2020-07-09 01:39:00,0,,
,,,,,,,,,,,,2020-07-09 07:07:05,255,2020-07-09 01:40:00,0,,
,,,,,,,,,,,,2020-07-09 07:11:20,255,2020-07-09 01:41:00,0,,
,,,,,,,,,,,,2020-07-09 07:15:35,255,2020-07-09 01:42:00,0,,
,,,,,,,,,,,,2020-07-09 07:19:50,255,2020-07-09 01:43:00,0,,
,,,,,,,,,,,,2020-07-09 07:24:05,255,2020-07-09 01:44:00,0,,
,,,,,,,,,,,,2020-07-09 07:28:20,255,2020-07-09 01:45:00,0,,
,,,,,,,,,,,,2020-07-09 07:32:35,255,2020-07-09 01:46:00,0,,
,,,,,,,,,,,,2020-07-09 07:36:50,255,2020-07-09 01:47:00,0,,
,,,,,,,,,,,,2020-07-09 07:41:05,255,2020-07-09 01:48:00,0,,
,,,,,,,,,,,,2020-07-09 07:45:20,255,2020-07-09 01:49:00,0,,
,,,,,,,,,,,,2020-07-09 07:49:35,255,2020-07-09 01:50:00,0,,
,,,,,,,,,,,,2020-07-09 07:53:50,255,2020-07-09 01:51:00,0,,
,,,,,,,,,,,,2020-07-09 07:58:05,255,2020-07-09 01:52:00,0,,
,,,,,,,,,,,,2020-07-09 08:02:20,255,2020-07-09 01:53:00,0,,
,,,,,,,,,,,,2020-07-09 08:06:35,255,2020-07-09 01:54:00,0,,
,,,,,,,,,,,,2020-07-09 08:10:50,255,2020-07-09 01:55:00,0,,
,,,,,,,,,,,,2020-07-09 08:15:05,255,2020-07-09 01:56:00,0,,
,,,,,,,,,,,,2020-07-09 08:19:20,255,2020-07-09 01:57:00,0,,
,,,,,,,,,,,,2020-07-09 08:23:35,255,2020-07-09 01:58:00,0,,
,,,,,,,,,,,,2020-07-09 08:27:50,255,2020-07-09 01:59:00,0,,
,,,,,,,,,,,,2020-07-09 08:30:37,167,2020-07-09 02:00:00,0,,
,,,,,,,,,,,,2020-07-09 08:30:40,3,2020-07-09 02:01:00,0,,
,,,,,,,,,,,,2020-07-09 08:30:43,3,2020-07-09 02:02:00,0,,
,,,,,,,,,,,,2020-07-09 08:30:52,9,2020-07-09 02:03:00,0,,
,,,,,,,,,,,,2020-07-09 08:33:24,152,2020-07-09 02:04:00,0,,
,,,,,,,,,,,,2020-07-09 08:33:28,4,2020-07-09 02:05:00,0,,
,,,,,,,,,,,,2020-07-09 08:33:36,8,2020-07-09 02:06:00,0,,
,,,,,,,,,,,,2020-07-09 08:34:26,50,2020-07-09 02:07:00,0,,
,,,,,,,,,,,,2020-07-09 08:38:41,255,2020-07-09 02:08:00,0,,
,,,,,,,,,,,,2020-07-09 08:40:53,132,2020-07-09 02:09:00,0,,
,,,,,,,,,,,,2020-07-09 08:41:33,40,2020-07-09 02:10:00,0,,
,,,,,,,,,,,,2020-07-09 08:45:48,255,2020-07-09 02:11:00,0,,
,,,,,,,,,,,,2020-07-09 08:50:03,255,2020-07-09 02:12:00,0,,
,,,,,,,,,,,,2020-07-09 08:54:18,255,2020-07-09 02:13:00,0,,
,,,,,,,,,,,,2020-07-09 08:58:33,255,2020-07-09 02:14:00,0,,
,,,,,,,,,,,,2020-07-09 09:02:48,255,2020-07-09 02:15:00,0,,
,,,,,,,,,,,,2020-07-09 09:07:03,255,2020-07-09 02:16:00,0,,
,,,,,,,,,,,,2020-07-09 09:11:18,255,2020-07-09 02:17:00,0,,
,,,,,,,,,,,,2020-07-09 09:14:03,165,2020-07-09 02:18:00,0,,
,,,,,,,,,,,,2020-07-09 09:18:18,255,2020-07-09 02:19:00,0,,
,,,,,,,,,,,,2020-07-09 09:19:13,55,2020-07-09 02:20:00,0,,
,,,,,,,,,,,,2020-07-09 09:23:28,255,2020-07-09 02:21:00,0,,
,,,,,,,,,,,,2020-07-09 09:27:43,255,2020-07-09 02:22:00,0,,
,,,,,,,,,,,,2020-07-09 09:31:58,255,2020-07-09 02:23:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:11,193,2020-07-09 02:24:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:16,5,2020-07-09 02:25:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:39,23,2020-07-09 02:26:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:40,1,2020-07-09 02:27:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:41,1,2020-07-09 02:28:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:42,1,2020-07-09 02:29:00,0,,
,,,,,,,,,,,,2020-07-09 09:35:43,1,2020-07-09 02:30:00,0,,
,,,,,,,,,,,,2020-07-09 09:36:16,33,2020-07-09 02:31:00,0,,
,,,,,,,,,,,,2020-07-09 09:36:31,15,2020-07-09 02:32:00,0,,
,,,,,,,,,,,,2020-07-09 09:36:32,1,2020-07-09 02:33:00,0,,
,,,,,,,,,,,,2020-07-09 09:36:34,2,2020-07-09 02:34:00,0,,
,,,,,,,,,,,,2020-07-09 09:36:35,1,2020-07-09 02:35:00,0,,
,,,,,,,,,,,,2020-07-09 09:36:41,6,2020-07-09 02:36:00,0,,
,,,,,,,,,,,,2020-07-09 09:37:16,35,2020-07-09 02:37:00,0,,
,,,,,,,,,,,,2020-07-09 09:37:49,33,2020-07-09 02:38:00,0,,
,,,,,,,,,,,,2020-07-09 09:38:45,56,2020-07-09 02:39:00,0,,
,,,,,,,,,,,,2020-07-09 09:39:54,69,2020-07-09 02:40:00,0,,
,,,,,,,,,,,,2020-07-09 09:39:55,1,2020-07-09 02:41:00,0,,
,,,,,,,,,,,,2020-07-09 09:39:56,1,2020-07-09 02:42:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:04,8,2020-07-09 02:43:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:05,1,2020-07-09 02:44:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:07,2,2020-07-09 02:45:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:09,2,2020-07-09 02:46:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:51,42,2020-07-09 02:47:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:56,5,2020-07-09 02:48:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:57,1,2020-07-09 02:49:00,0,,
,,,,,,,,,,,,2020-07-09 09:40:58,1,2020-07-09 02:50:00,0,,
,,,,,,,,,,,,2020-07-09 09:41:06,8,2020-07-09 02:51:00,0,,
,,,,,,,,,,,,2020-07-09 09:41:08,2,2020-07-09 02:52:00,0,,
,,,,,,,,,,,,2020-07-09 09:42:06,58,2020-07-09 02:53:00,0,,
,,,,,,,,,,,,2020-07-09 09:46:21,255,2020-07-09 02:54:00,0,,
,,,,,,,,,,,,2020-07-09 09:46:46,25,2020-07-09 02:55:00,0,,
,,,,,,,,,,,,2020-07-09 09:48:32,106,2020-07-09 02:56:00,0,,
,,,,,,,,,,,,2020-07-09 09:48:57,25,2020-07-09 02:57:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:05,8,2020-07-09 02:58:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:07,2,2020-07-09 02:59:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:10,3,2020-07-09 03:00:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:13,3,2020-07-09 03:01:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:15,2,2020-07-09 03:02:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:18,3,2020-07-09 03:03:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:21,3,2020-07-09 03:04:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:28,7,2020-07-09 03:05:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:30,2,2020-07-09 03:06:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:32,2,2020-07-09 03:07:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:35,3,2020-07-09 03:08:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:38,3,2020-07-09 03:09:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:41,3,2020-07-09 03:10:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:44,3,2020-07-09 03:11:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:47,3,2020-07-09 03:12:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:50,3,2020-07-09 03:13:00,0,,
,,,,,,,,,,,,2020-07-09 09:49:57,7,2020-07-09 03:14:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:03,6,2020-07-09 03:15:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:06,3,2020-07-09 03:16:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:13,7,2020-07-09 03:17:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:15,2,2020-07-09 03:18:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:22,7,2020-07-09 03:19:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:24,2,2020-07-09 03:20:00,0,,
,,,,,,,,,,,,2020-07-09 09:50:29,5,2020-07-09 03:21:00,0,,
,,,,,,,,,,,,2020-07-09 09:54:44,255,2020-07-09 03:22:00,0,,
,,,,,,,,,,,,2020-07-09 09:58:46,242,2020-07-09 03:23:00,0,,
,,,,,,,,,,,,2020-07-09 09:59:47,61,2020-07-09 03:24:00,0,,
,,,,,,,,,,,,2020-07-09 09:59:55,8,2020-07-09 03:25:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:09,14,2020-07-09 03:26:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:28,19,2020-07-09 03:27:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:32,4,2020-07-09 03:28:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:35,3,2020-07-09 03:29:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:39,4,2020-07-09 03:30:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:43,4,2020-07-09 03:31:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:47,4,2020-07-09 03:32:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:50,3,2020-07-09 03:33:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:54,4,2020-07-09 03:34:00,0,,
,,,,,,,,,,,,2020-07-09 10:00:59,5,2020-07-09 03:35:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:03,4,2020-07-09 03:36:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:09,6,2020-07-09 03:37:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:12,3,2020-07-09 03:38:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:17,5,2020-07-09 03:39:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:39,22,2020-07-09 03:40:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:41,2,2020-07-09 03:41:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:45,4,2020-07-09 03:42:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:50,5,2020-07-09 03:43:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:52,2,2020-07-09 03:44:00,0,,
,,,,,,,,,,,,2020-07-09 10:01:59,7,2020-07-09 03:45:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:01,2,2020-07-09 03:46:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:04,3,2020-07-09 03:47:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:07,3,2020-07-09 03:48:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:09,2,2020-07-09 03:49:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:11,2,2020-07-09 03:50:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:20,9,2020-07-09 03:51:00,0,,
,,,,,,,,,,,,2020-07-09 10:02:28,8,2020-07-09 03:52:00,0,,
,,,,,,,,,,,,2020-07-09 10:03:06,38,2020-07-09 03:53:00,0,,
,,,,,,,,,,,,2020-07-09 10:07:21,255,2020-07-09 03:54:00,0,,
,,,,,,,,,,,,2020-07-09 10:11:36,255,2020-07-09 03:55:00,0,,
,,,,,,,,,,,,2020-07-09 10:11:51,15,2020-07-09 03:56:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:14,23,2020-07-09 03:57:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:19,5,2020-07-09 03:58:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:21,2,2020-07-09 03:59:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:26,5,2020-07-09 04:00:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:29,3,2020-07-09 04:01:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:32,3,2020-07-09 04:02:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:38,6,2020-07-09 04:03:00,0,,
,,,,,,,,,,,,2020-07-09 10:12:55,17,2020-07-09 04:04:00,0,,
,,,,,,,,,,,,2020-07-09 10:14:37,102,2020-07-09 04:05:00,0,,
,,,,,,,,,,,,2020-07-09 10:17:44,187,2020-07-09 04:06:00,0,,
,,,,,,,,,,,,2020-07-09 10:21:59,255,2020-07-09 04:07:00,0,,
,,,,,,,,,,,,2020-07-09 10:25:21,202,2020-07-09 04:08:00,0,,
,,,,,,,,,,,,2020-07-09 10:29:36,255,2020-07-09 04:09:00,0,,
,,,,,,,,,,,,2020-07-09 10:33:51,255,2020-07-09 04:10:00,0,,
,,,,,,,,,,,,2020-07-09 10:37:39,228,2020-07-09 04:11:00,0,,
,,,,,,,,,,,,2020-07-09 10:41:54,255,2020-07-09 04:12:00,0,,
,,,,,,,,,,,,2020-07-09 10:46:09,255,2020-07-09 04:13:00,0,,
,,,,,,,,,,,,2020-07-09 10:50:24,255,2020-07-09 04:14:00,0,,
,,,,,,,,,,,,2020-07-09 10:54:39,255,2020-07-09 04:15:00,0,,
,,,,,,,,,,,,2020-07-09 10:56:37,118,2020-07-09 04:16:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:05,28,2020-07-09 04:17:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:07,2,2020-07-09 04:18:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:10,3,2020-07-09 04:19:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:13,3,2020-07-09 04:20:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:16,3,2020-07-09 04:21:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:18,2,2020-07-09 04:22:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:24,6,2020-07-09 04:23:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:26,2,2020-07-09 04:24:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:29,3,2020-07-09 04:25:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:39,10,2020-07-09 04:26:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:46,7,2020-07-09 04:27:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:50,4,2020-07-09 04:28:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:54,4,2020-07-09 04:29:00,0,,
,,,,,,,,,,,,2020-07-09 10:57:59,5,2020-07-09 04:30:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:02,3,2020-07-09 04:31:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:04,2,2020-07-09 04:32:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:06,2,2020-07-09 04:33:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:08,2,2020-07-09 04:34:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:11,3,2020-07-09 04:35:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:14,3,2020-07-09 04:36:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:35,21,2020-07-09 04:37:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:39,4,2020-07-09 04:38:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:41,2,2020-07-09 04:39:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:44,3,2020-07-09 04:40:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:46,2,2020-07-09 04:41:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:49,3,2020-07-09 04:42:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:52,3,2020-07-09 04:43:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:54,2,2020-07-09 04:44:00,0,,
,,,,,,,,,,,,2020-07-09 10:58:58,4,2020-07-09 04:45:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:02,4,2020-07-09 04:46:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:07,5,2020-07-09 04:47:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:14,7,2020-07-09 04:48:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:17,3,2020-07-09 04:49:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:21,4,2020-07-09 04:50:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:27,6,2020-07-09 04:51:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:36,9,2020-07-09 04:52:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:39,3,2020-07-09 04:53:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:42,3,2020-07-09 04:54:00,0,,
,,,,,,,,,,,,2020-07-09 10:59:56,14,2020-07-09 04:55:00,0,,
,,,,,,,,,,,,2020-07-09 11:00:05,9,2020-07-09 04:56:00,0,,
,,,,,,,,,,,,2020-07-09 11:00:54,49,2020-07-09 04:57:00,0,,
,,,,,,,,,,,,2020-07-09 11:03:38,164,2020-07-09 04:58:00,0,,
,,,,,,,,,,,,2020-07-09 11:05:51,133,2020-07-09 04:59:00,0,,
,,,,,,,,,,,,2020-07-09 11:06:39,48,2020-07-09 05:00:00,0,,
,,,,,,,,,,,,2020-07-09 11:10:54,255,2020-07-09 05:01:00,0,,
,,,,,,,,,,,,2020-07-09 11:14:42,228,2020-07-09 05:02:00,0,,
,,,,,,,,,,,,2020-07-09 11:14:45,3,2020-07-09 05:03:00,0,,
,,,,,,,,,,,,2020-07-09 11:14:48,3,2020-07-09 05:04:00,0,,
,,,,,,,,,,,,2020-07-09 11:14:50,2,2020-07-09 05:05:00,0,,
,,,,,,,,,,,,2020-07-09 11:14:53,3,2020-07-09 05:06:00,0,,
,,,,,,,,,,,,2020-07-09 11:14:57,4,2020-07-09 05:07:00,0,,
,,,,,,,,,,,,2020-07-09 11:15:00,3,2020-07-09 05:08:00,0,,
